Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1997-3-17,79.25,80.03125,78.4375,79.90625,48.41426086425781,3013500,,
1997-3-18,80,80.109375,78.71875,79.046875,47.893550872802734,1352500,,
1997-3-19,78.84375,79.5,78.0625,78.78125,47.73262405395508,1510000,,
1997-3-20,78.75,79,77.875,78.375,47.48646926879883,1808200,,
1997-3-21,78.6875,78.75,78.34375,78.4375,47.706336975097656,2810600,0.299,
1997-3-24,78.5,79.578125,78.09375,79.53125,48.3715934753418,2145600,,
1997-3-25,79.34375,79.96875,78.53125,78.75,47.896427154541016,2125800,,
1997-3-26,79.0625,79.65625,78.6875,79.09375,48.10548782348633,1335300,,
1997-3-27,79.375,79.375,76.15625,77,46.83205795288086,2898500,,
1997-3-31,76.90625,77.125,75.25,75.375,45.84371566772461,4270700,,
1997-4-1,75.25,76.1875,75.046875,75.859375,46.1383171081543,3210900,,
1997-4-2,75.625,75.9375,74.4375,74.5,45.3115119934082,2672700,,
1997-4-3,74.4375,75.125,74.1875,74.90625,45.55860900878906,2284200,,
1997-4-4,74.5,75.859375,74.15625,75.84375,46.12879943847656,3706700,,
1997-4-7,76.1875,76.625,76.140625,76.140625,46.30936050415039,2596200,,
1997-4-8,76.125,76.78125,75.84375,76.6875,46.641971588134766,1822700,,
1997-4-9,77,77.046875,75.84375,76.0625,46.2618522644043,2453200,,
1997-4-10,76.09375,76.546875,75.6875,75.78125,46.090789794921875,1996500,,
1997-4-11,75.0625,75.3125,73.375,73.375,44.62731170654297,4221600,,
1997-4-14,73.734375,74.453125,73.3125,74.359375,45.22600173950195,3988500,,
1997-4-15,75.25,75.640625,74.5,75.625,45.995792388916016,2760400,,
1997-4-16,75.375,76.609375,75.25,76.5,46.527950286865234,2273300,,
1997-4-17,76.5,77,76,76.1875,46.33788299560547,1386000,,
1997-4-18,76.8125,76.984375,76.25,76.5625,46.56596374511719,1702100,,
1997-4-21,76.75,76.90625,75.46875,76.0625,46.2618522644043,2809400,,
1997-4-22,76.109375,77.734375,76,77.734375,47.27869415283203,3215000,,
1997-4-23,77.65625,78.03125,77.1875,77.8125,47.326210021972656,2047700,,
1997-4-24,78.046875,78.28125,76.875,77.421875,47.088623046875,2689900,,
1997-4-25,77.0625,77.203125,76.421875,76.53125,46.54695129394531,1606200,,
1997-4-28,76.5,77.8125,76.375,77.28125,47.00312042236328,1666500,,
1997-4-29,78.59375,79.78125,78.296875,79.71875,48.485618591308594,3197400,,
1997-4-30,79.25,80.6875,79.21875,80.09375,48.71367645263672,3372200,,
1997-5-1,80.21875,80.53125,79.3125,80,48.65666580200195,2149500,,
1997-5-2,80.28125,81.671875,80.0625,81.4375,49.53099822998047,1448300,,
1997-5-5,81.65625,83.5625,81.296875,83.375,50.70936965942383,3636200,,
1997-5-6,82.96875,83.46875,82.5,83.3125,50.67136001586914,1721100,,
1997-5-7,83,83,81.40625,81.5,49.56901550292969,2327200,,
1997-5-8,81.3125,83.21875,81.1875,82.0625,49.911102294921875,2923700,,
1997-5-9,82.96875,83.125,81.65625,82.625,50.25323486328125,2558200,,
1997-5-12,82.9375,84.25,82.875,84,51.08950424194336,2357900,,
1997-5-13,83.9375,84.09375,83.015625,83.65625,50.880428314208984,1195100,,
1997-5-14,84.234375,84.5,83.4375,83.8125,50.97547912597656,2772000,,
1997-5-15,83.8125,84.59375,83.515625,84.375,51.31757736206055,884100,,
1997-5-16,84.125,84.3125,83,83.21875,50.61435317993164,1934200,,
1997-5-19,83.3125,83.90625,83.0625,83.46875,50.76639938354492,1375800,,
1997-5-20,83.28125,84.6875,82.75,84.46875,51.37461853027344,1756400,,
1997-5-21,84.6875,84.984375,83.65625,84.28125,51.26057815551758,1208000,,
1997-5-22,84.375,84.46875,83.5625,84,51.08950424194336,907600,,
1997-5-23,84.375,85.21875,84.15625,84.78125,51.56465148925781,644400,,
1997-5-27,84.375,85.53125,84.265625,85.125,51.77375030517578,1531000,,
1997-5-28,85.125,85.453125,84.515625,85.109375,51.76426696777344,716700,,
1997-5-29,85.09375,85.25,84.5,84.609375,51.46014404296875,1282700,,
1997-5-30,83.21875,85.5625,83.125,85.15625,51.79275131225586,2143300,,
1997-6-2,85.34375,85.5,84.71875,84.78125,51.56465148925781,1479100,,
1997-6-3,84.40625,85.4375,84.34375,84.5,51.39360427856445,1562100,,
1997-6-4,84.53125,84.75,84.078125,84.40625,51.336605072021484,1063100,,
1997-6-5,84.59375,85.3125,84.421875,84.71875,51.526676177978516,1180800,,
1997-6-6,84.59375,86.4375,84.59375,86.375,52.53399658203125,1511100,,
1997-6-9,86.4375,86.875,86.34375,86.8125,52.80009460449219,1823400,,
1997-6-10,86.84375,87.40625,86.5,87.078125,52.96166229248047,1217500,,
1997-6-11,87,87.40625,86.828125,87.28125,53.085201263427734,1673800,,
1997-6-12,87.875,89,87.5625,88.96875,54.111568450927734,4273300,,
1997-6-13,89.0625,90,88.90625,89.71875,54.567691802978516,2132900,,
1997-6-16,89.75,90,89.46875,89.75,54.58671951293945,800400,,
1997-6-17,89.4375,90.234375,88.9375,89.625,54.510677337646484,2048100,,
1997-6-18,89.125,89.625,88.96875,89.3125,54.320621490478516,1971900,,
1997-6-19,89.609375,90.5,89.375,90.234375,54.88132858276367,2029900,,
1997-6-20,89.9375,90.34375,89.5,89.578125,54.694313049316406,1396900,0.35,
1997-6-23,89.40625,89.90625,87.34375,87.40625,53.36824417114258,3991500,,
1997-6-24,88.25,89.875,88,89.625,54.722930908203125,4895100,,
1997-6-25,89.484375,90.25,87.9375,89,54.341365814208984,4708900,,
1997-6-26,88.84375,89.625,87.6875,88.5625,54.07420349121094,2569900,,
1997-6-27,88.96875,89.71875,88.6875,88.90625,54.28409957885742,2617900,,
1997-6-30,88.90625,89.46875,87.875,88.3125,53.921531677246094,2384900,,
1997-7-1,88.5,89.5625,88.390625,89.34375,54.55119705200195,1749000,,
1997-7-2,89.5625,90.8125,89.21875,90.8125,55.44798278808594,1961800,,
1997-7-3,91.875,92.15625,91.46875,92.0625,56.21122360229492,2539100,,
1997-7-7,92.375,92.5,90.90625,91.125,55.638797760009766,1158600,,
1997-7-8,91.25,92.1875,91.1875,92.078125,56.22076416015625,3396500,,
1997-7-9,92.3125,92.375,90.03125,91.0625,55.60062789916992,5390300,,
1997-7-10,91.125,91.84375,90.484375,91.46875,55.84870529174805,2072200,,
1997-7-11,91.59375,92.1875,91.375,91.78125,56.03952407836914,2258900,,
1997-7-14,91.890625,92.3125,91.21875,92.0625,56.21122360229492,3186400,,
1997-7-15,92.3125,92.765625,91.46875,92.53125,56.497440338134766,2983100,,
1997-7-16,93.125,94.09375,92.890625,93.75,57.24159622192383,2621300,,
1997-7-17,93.625,93.8125,92.78125,93.28125,56.955360412597656,1794800,,
1997-7-18,93.015625,93.21875,91.0625,91.296875,55.74374771118164,3961900,,
1997-7-21,91.28125,91.59375,90.6875,91.3125,55.7533073425293,3810300,,
1997-7-22,91.6875,93.796875,91.625,93.734375,57.232059478759766,4243400,,
1997-7-23,93.9375,94.484375,93.53125,93.65625,57.18434143066406,3204300,,
1997-7-24,93.9375,94.265625,92.6875,94.09375,57.45145034790039,4152700,,
1997-7-25,94.5625,94.8125,93.625,94.03125,57.41329574584961,2364800,,
1997-7-28,94.25,94.5625,93.5,93.96875,57.375152587890625,2794700,,
1997-7-29,93.625,94.46875,93.421875,94.28125,57.56597900390625,2737100,,
1997-7-30,94.5,95.625,94.40625,95.40625,58.25279998779297,4839800,,
1997-7-31,95.40625,96.03125,95.03125,95.3125,58.19560623168945,2138700,,
1997-8-1,95.5,95.71875,93.8125,94.9375,57.966651916503906,7077700,,
1997-8-4,94.78125,95.546875,94.40625,95.1875,58.119239807128906,2339500,,
1997-8-5,95.09375,95.6875,94.90625,95.25,58.15746307373047,1466700,,
1997-8-6,95.4375,96.53125,95.0625,96.03125,58.63445281982422,2478200,,
1997-8-7,96.5,96.625,95.125,95.3125,58.19560623168945,3641900,,
1997-8-8,94.3125,94.75,92.40625,93.375,57.012638092041016,7113100,,
1997-8-11,93.75,94.28125,92.625,94.0625,57.432373046875,6355900,,
1997-8-12,94.21875,94.546875,92.46875,92.5625,56.516510009765625,6132500,,
1997-8-13,93.6875,93.84375,91.46875,92.28125,56.344783782958984,6982300,,
1997-8-14,93.09375,93.3125,91.71875,92.625,56.55469512939453,3462700,,
1997-8-15,92.125,92.125,89.625,89.78125,54.81834411621094,4907100,,
1997-8-18,90.375,91.78125,89.34375,91.78125,56.03952407836914,5638900,,
1997-8-19,92.21875,92.90625,91.53125,92.84375,56.688232421875,3802800,,
1997-8-20,92.9375,94.3125,92.609375,94.25,57.54688262939453,3564600,,
1997-8-21,94.125,94.25,92.09375,92.59375,56.53559494018555,5392600,,
1997-8-22,91,92.734375,90.5625,92.5625,56.516510009765625,8087800,,
1997-8-25,92.78125,93.40625,91.84375,92.21875,56.30660629272461,3888000,,
1997-8-26,92,92.5625,90.703125,90.859375,55.47663879394531,4290000,,
1997-8-27,91,91.96875,90.40625,91.40625,55.81052017211914,5484300,,
1997-8-28,91.1875,91.9375,90,90.015625,54.96147918701172,4287900,,
1997-8-29,90.125,91.109375,89.71875,90.375,55.180908203125,2652300,,
1997-9-2,90.6875,93.359375,90.59375,93.3125,56.974449157714844,7294000,,
1997-9-3,93.296875,94,92.75,92.8125,56.66917037963867,2812500,,
1997-9-4,93.0625,93.71875,92.75,93.40625,57.031700134277344,2473700,,
1997-9-5,93.96875,94.4375,92.59375,93.140625,56.86948776245117,3663300,,
1997-9-8,93.71875,94,93.3125,93.546875,57.1175422668457,803500,,
1997-9-9,93.21875,94.28125,92.90625,93.59375,57.14617156982422,1885200,,
1997-9-10,93.125,93.5,91.65625,91.65625,55.96318054199219,3623700,,
1997-9-11,91.78125,91.90625,90.25,91.1875,55.67698669433594,7055900,,
1997-9-12,92,92.96875,90.9375,92.65625,56.57375717163086,6708000,,
1997-9-15,92.65625,93.3125,92.1875,92.5,56.478355407714844,2060500,,
1997-9-16,93.3125,95.28125,93.03125,94.8125,57.89031219482422,6979000,,
1997-9-17,95.375,95.5,94.5,94.8125,57.89031219482422,2220000,,
1997-9-18,95,96.375,94.96875,95.21875,58.13835906982422,5045400,,
1997-9-19,94.65625,95.359375,94.40625,95.03125,58.23672103881836,1566400,0.348,
1997-9-22,95.5,96.203125,95.21875,95.5625,58.56226348876953,3259000,,
1997-9-23,95.5625,95.703125,94.75,95.125,58.29416275024414,1872800,,
1997-9-24,95.375,96.109375,94.28125,94.34375,57.81542205810547,2793100,,
1997-9-25,94.25,94.75,93.625,93.6875,57.413230895996094,6327800,,
1997-9-26,94.4375,94.8125,94.1875,94.46875,57.89198684692383,3995800,,
1997-9-29,94.5,95.5625,94.15625,95.375,58.44738006591797,2065000,,
1997-9-30,95,95.6875,94.375,94.375,57.83453369140625,4137600,,
1997-10-1,95.25,95.8125,94.78125,95.625,58.6005859375,3567500,,
1997-10-2,95.53125,96.1875,95.3125,96.15625,58.926116943359375,2577500,,
1997-10-3,97.46875,97.75,95.34375,96.640625,59.22294235229492,6499900,,
1997-10-6,97.3125,97.609375,96.90625,97.28125,59.61554718017578,2272100,,
1997-10-7,97.53125,98.5,97.203125,98.1875,60.17094802856445,1832800,,
1997-10-8,98.359375,98.375,96.734375,97.5,59.74959945678711,4439400,,
1997-10-9,96.78125,97.609375,96.21875,97.15625,59.538917541503906,3607600,,
1997-10-10,96.3125,96.984375,96.25,96.875,59.3665885925293,2858100,,
1997-10-13,97.34375,97.546875,96.71875,96.96875,59.424049377441406,1760300,,
1997-10-14,97.46875,97.5,96.1875,97,59.443180084228516,2235700,,
1997-10-15,96.3125,97.0625,96.28125,96.78125,59.30914306640625,2601700,,
1997-10-16,97.3125,97.5,95,95.25,58.370792388916016,9488100,,
1997-10-17,95.015625,95.375,93,94.28125,57.777137756347656,8151300,,
1997-10-20,94.84375,95.75,94.15625,95.625,58.6005859375,3636400,,
1997-10-21,96.21875,97.5,96.03125,97.484375,59.7400016784668,5225400,,
1997-10-22,97.34375,97.390625,96.53125,96.84375,59.34741973876953,4485200,,
1997-10-23,94.9375,95.75,94.28125,94.9375,58.17927169799805,8054100,,
1997-10-24,96.15625,96.15625,93.671875,94,57.604736328125,6778700,,
1997-10-27,93.015625,93.9375,86.84375,87.1875,53.42990493774414,10840700,,
1997-10-28,84.375,92.875,84.375,92.21875,56.51314926147461,19548000,,
1997-10-29,92.5,93.75,91.28125,91.96875,56.35997772216797,10134400,,
1997-10-30,90.625,92.5625,89.75,89.9375,55.11518096923828,9772900,,
1997-10-31,91.8125,92.5,90.4375,92.0625,56.41740798950195,7072700,,
1997-11-3,93.1875,94.375,92.875,94,57.604736328125,5548500,,
1997-11-4,93.875,94.4375,93.28125,94,57.604736328125,3455700,,
1997-11-5,94.1875,95.28125,93.84375,94.3125,57.7962532043457,4774900,,
1997-11-6,94.03125,94.34375,93.5,93.953125,57.57600021362305,3679800,,
1997-11-7,92.375,93.25,91.4375,92.9375,56.95363998413086,10606800,,
1997-11-10,93.625,93.84375,92,92.375,56.608909606933594,4347900,,
1997-11-11,92.6875,93.0625,92.03125,92.40625,56.62804412841797,3212400,,
1997-11-12,91.625,92.71875,90.375,90.5,55.45989227294922,6775300,,
1997-11-13,91.46875,92.15625,90.09375,91.8125,56.26416778564453,8589600,,
1997-11-14,92.3125,93.390625,91.609375,93.0625,57.030242919921875,5827900,,
1997-11-17,94.375,95.3125,94.03125,94.78125,58.083534240722656,5149900,,
1997-11-18,94.8125,95.09375,93.890625,94.1875,57.71962356567383,3433600,,
1997-11-19,93.6875,95.0625,92.75,94.65625,58.00689697265625,4387900,,
1997-11-20,95.3125,96.53125,95.28125,96.09375,58.887855529785156,4822700,,
1997-11-21,96.625,96.8125,95.65625,96.75,59.29001998901367,5436500,,
1997-11-24,96,96.34375,94.625,95,58.21755599975586,4337200,,
1997-11-25,95.625,95.8125,94.65625,95.25,58.370792388916016,4525000,,
1997-11-26,95.875,95.984375,95.3125,95.53125,58.543113708496094,2681100,,
1997-11-28,95.75,96.25,95.59375,95.625,58.6005859375,1564700,,
1997-12-1,96.21875,98.09375,96.03125,98.09375,60.113433837890625,4850900,,
1997-12-2,97.6875,97.984375,97.25,97.5,59.74959945678711,1974900,,
1997-12-3,97.625,98.53125,96.875,97.78125,59.921958923339844,3302500,,
1997-12-4,98.5,98.71875,97.375,97.6875,59.864479064941406,2872500,,
1997-12-5,97.375,99,97.125,98.9375,60.630550384521484,3458800,,
1997-12-8,98.96875,99,98.25,98.65625,60.45817947387695,2289200,,
1997-12-9,98.21875,98.59375,97.625,98.0625,60.09431838989258,1703000,,
1997-12-10,97.5625,97.84375,96.46875,97.21875,59.57722854614258,3558400,,
1997-12-11,96.3125,96.59375,95.3125,95.5625,58.56226348876953,5072800,,
1997-12-12,96.4375,96.5,94.90625,95.75,58.67717742919922,4478400,,
1997-12-15,96.25,97.109375,95.875,96.71875,59.27085494995117,4674700,,
1997-12-16,97.21875,97.8125,96.875,97.3125,59.63468551635742,2885800,,
1997-12-17,97.84375,97.875,96.703125,96.8125,59.32830047607422,2236300,,
1997-12-18,96.9375,96.9375,95.21875,95.875,58.75379180908203,4658300,,
1997-12-19,94.53125,95.875,92.375,94.78125,58.31467056274414,8556000,0.38,
1997-12-22,95.4375,95.90625,94.5625,95.390625,58.689552307128906,5136800,,
1997-12-23,95.4375,95.625,93.53125,93.6875,57.64170455932617,4436500,,
1997-12-24,94.4375,94.4375,93.25,93.40625,57.46866226196289,2019200,,
1997-12-26,94.125,94.125,93.40625,93.78125,57.69937515258789,941800,,
1997-12-29,94.59375,95.71875,94.4375,95.625,58.8337516784668,2080000,,
1997-12-30,95.9375,97.25,95.84375,97.125,59.75667190551758,3616000,,
1997-12-31,96.875,97.625,96.6875,97.0625,59.71818161010742,4359500,,
1998-1-2,97.3125,97.65625,96.53125,97.5625,60.02583694458008,2360900,,
1998-1-5,97.84375,98.4375,96.78125,97.78125,60.1603889465332,4191800,,
1998-1-6,97.25,97.28125,96.1875,96.21875,59.19902420043945,3154900,,
1998-1-7,96.09375,96.71875,95.21875,96.46875,59.352882385253906,4424200,,
1998-1-8,96.3125,96.3125,95.375,95.625,58.8337516784668,3831000,,
1998-1-9,95.25,95.5,91.90625,92.3125,56.79571533203125,10258800,,
1998-1-12,91.125,94.1875,90.90625,94,57.833946228027344,12097900,,
1998-1-13,94.625,95.375,94.21875,95.3125,58.641502380371094,5224900,,
1998-1-14,95.6875,95.96875,94.71875,95.75,58.910667419433594,3770400,,
1998-1-15,95.5,95.75,94.8125,94.953125,58.4203987121582,2875400,,
1998-1-16,96.25,96.6875,95.65625,96.3125,59.25676345825195,4374800,,
1998-1-20,96.6875,98.015625,96.5,97.875,60.218055725097656,5091700,,
1998-1-21,97.21875,97.6875,96.15625,96.9375,59.641273498535156,4699400,,
1998-1-22,96.15625,96.875,95.875,96.078125,59.112548828125,4543400,,
1998-1-23,96.5,96.78125,95,95.9375,59.02602005004883,6350300,,
1998-1-26,96.375,96.734375,95.40625,95.875,58.987579345703125,4362900,,
1998-1-27,95.8125,97.5,95.65625,96.84375,59.58356857299805,7044200,,
1998-1-28,97.40625,98.109375,97.1875,97.71875,60.12190246582031,4268600,,
1998-1-29,97.84375,99.5625,97.5625,98.25,60.44879150390625,8007700,,
1998-1-30,98.78125,98.96875,98,98.3125,60.487247467041016,3649100,,
1998-2-2,99.90625,100.5,99.75,99.9375,61.4870491027832,5756300,,
1998-2-3,100,100.8125,99.71875,100.6875,61.94850540161133,2759600,,
1998-2-4,100.28125,101.15625,99.9375,100.5625,61.871585845947266,3374000,,
1998-2-5,101.3125,101.59375,100.03125,100.5,61.833126068115234,5076200,,
1998-2-6,101,101.625,100.6875,101.625,62.5252799987793,5701200,,
1998-2-9,101.71875,101.75,100.71875,101.28125,62.31378173828125,2322200,,
1998-2-10,101.4375,102.46875,101.1875,102.25,62.90982437133789,3660400,,
1998-2-11,102.09375,102.34375,101.703125,102.15625,62.85213088989258,4073200,,
1998-2-12,101.71875,102.9375,100.875,102.59375,63.12129592895508,5024700,,
1998-2-13,102.1875,102.515625,101.875,102,62.75600051879883,2101300,,
1998-2-17,102.8125,103.09375,102.15625,102.5,63.063575744628906,3055500,,
1998-2-18,102.3125,103.484375,102.28125,103.4375,63.64041519165039,3007400,,
1998-2-19,103.25,103.40625,102.75,102.890625,63.303955078125,3387800,,
1998-2-20,103.15625,103.71875,102.375,103.65625,63.77501678466797,3707000,,
1998-2-23,104.25,104.25,103.34375,104.0625,64.02498626708984,3227800,,
1998-2-24,103.90625,104.09375,102.9375,103.25,63.52507400512695,3386800,,
1998-2-25,103.75,104.875,103.625,104.53125,64.31333923339844,3481800,,
1998-2-26,104.4375,105.21875,104.1875,105.125,64.67868041992188,3187600,,
1998-2-27,104.96875,105.53125,104.53125,105.125,64.67868041992188,3442900,,
1998-3-2,105.25,105.75,104.625,104.90625,64.5440902709961,4252300,,
1998-3-3,104.53125,105.625,104.53125,105.5,64.90940856933594,3349200,,
1998-3-4,105.09375,105.40625,104.4375,104.8125,64.48643493652344,4404100,,
1998-3-5,103.5,104.4375,103.15625,103.84375,63.890380859375,7268000,,
1998-3-6,104.5625,105.9375,104.4375,105.9375,65.17855834960938,6896300,,
1998-3-9,105.53125,106.21875,105.25,105.5625,64.94788360595703,3362800,,
1998-3-10,106.21875,106.84375,105.9375,106.5625,65.56311798095703,5481900,,
1998-3-11,106.96875,107.3125,106.78125,107.0625,65.8707504272461,3439600,,
1998-3-12,107.09375,107.59375,106.5,107.5,66.13990020751953,3191300,,
1998-3-13,107.84375,108,106.875,107.09375,65.88998413085938,2879400,,
1998-3-16,107.84375,108.375,107.53125,108.25,66.60136413574219,3223600,,
1998-3-17,108.3125,108.5625,107.65625,108.5625,66.79361724853516,4581900,,
1998-3-18,108.25,108.96875,108.03125,108.96875,67.0435562133789,1944100,,
1998-3-19,108.96875,109.375,108.65625,109.25,67.21659851074219,2554800,,
1998-3-20,109.5625,110.1875,108.875,109.875,67.7953872680664,3123300,0.313,
1998-3-23,109.71875,110.3125,109.40625,109.625,67.64112091064453,4453100,,
1998-3-24,110.0625,110.8125,109.9375,110.5625,68.21957397460938,3333600,,
1998-3-25,111.40625,111.53125,109.1875,110.15625,67.96891021728516,4597600,,
1998-3-26,109.875,110.75,109.625,110.09375,67.93036651611328,3333500,,
1998-3-27,110.75,110.78125,109,109.625,67.64112091064453,2611300,,
1998-3-30,109.625,110.09375,108.96875,109.5625,67.6025619506836,3108700,,
1998-3-31,110.15625,111.1875,109.75,109.9375,67.83391571044922,5926500,,
1998-4-1,110.3125,111.078125,109.40625,110.828125,68.38349914550781,2929000,,
1998-4-2,110.9375,112.25,110.75,112.03125,69.1258316040039,3920900,,
1998-4-3,112.34375,112.8125,111.84375,112.59375,69.47293090820312,3787600,,
1998-4-6,113.25,113.375,111.6875,111.6875,68.91374969482422,4550500,,
1998-4-7,111.75,111.9375,110.15625,110.9375,68.45099639892578,5583700,,
1998-4-8,111.21875,111.28125,109.75,110.3125,68.06536102294922,4854800,,
1998-4-9,110.5625,111.28125,110.53125,111.1875,68.6052017211914,4481200,,
1998-4-13,111.375,111.375,110,110.875,68.41244506835938,4350200,,
1998-4-14,111.125,111.8125,110.90625,111.8125,68.9908447265625,3279100,,
1998-4-15,111.96875,112.125,111.15625,112.125,69.18366241455078,3867200,,
1998-4-16,111.3125,111.5,110.5,110.8125,68.37384796142578,7177900,,
1998-4-17,110.71875,112.4375,110.4375,112.28125,69.28009033203125,5688800,,
1998-4-20,112,112.5625,111.875,112.25,69.26078033447266,3688300,,
1998-4-21,112.4375,113.15625,111.90625,112.78125,69.58859252929688,4573200,,
1998-4-22,112.875,113.4375,112.8125,113.09375,69.78141784667969,2386100,,
1998-4-23,112.625,113,111.75,112,69.10655975341797,5062000,,
1998-4-24,111.75,112.46875,110.34375,110.8125,68.37384796142578,11039700,,
1998-4-27,109.375,109.6875,107.625,108.71875,67.08194732666016,14510200,,
1998-4-28,109.78125,109.8125,108.125,108.5625,66.98554992675781,6511400,,
1998-4-29,109.03125,109.96875,108.4375,109.3125,67.4482650756836,7703100,,
1998-4-30,110.5625,111.921875,110.40625,111.34375,68.70161437988281,8684500,,
1998-5-1,111.75,112.59375,111.3125,112.59375,69.47293090820312,4008800,,
1998-5-4,112.71875,113.3125,112.15625,112.3125,69.29937744140625,4537200,,
1998-5-5,112,112.15625,111.125,111.53125,68.81732177734375,5146400,,
1998-5-6,112.125,112.125,110.1875,110.21875,68.00750732421875,5526100,,
1998-5-7,110.5,110.5625,109.34375,109.34375,67.46757507324219,6940400,,
1998-5-8,110,111.375,110,111.125,68.56668853759766,7951000,,
1998-5-11,111.5625,112.21875,110.375,110.75,68.33529663085938,6336300,,
1998-5-12,110.8125,111.96875,110.34375,111.9375,69.06798553466797,6045200,,
1998-5-13,112.0625,112.5625,111.59375,112.21875,69.24154663085938,4441500,,
1998-5-14,111.53125,112.6875,111.34375,111.65625,68.89441680908203,4187500,,
1998-5-15,112,112.21875,110.8125,111.03125,68.50881958007812,6716100,,
1998-5-18,110.71875,111.59375,109.828125,110.59375,68.23886108398438,4847200,,
1998-5-19,111,111.6875,110.78125,111.34375,68.70161437988281,5918700,,
1998-5-20,112.09375,112.5,110.875,112.40625,69.357177734375,5716600,,
1998-5-21,112.375,112.78125,111.3125,111.6875,68.91374969482422,6301500,,
1998-5-22,111.75,112.0625,110.9375,111.25,68.643798828125,4862200,,
1998-5-26,112.09375,112.09375,109.1875,109.46875,67.54473876953125,6899300,,
1998-5-27,108.53125,109.90625,107.578125,109.625,67.64112091064453,10202600,,
1998-5-28,109.875,110.375,109.0625,110.125,67.94965362548828,4907600,,
1998-5-29,110.625,110.8125,109.03125,109.03125,67.2747573852539,4772600,,
1998-6-1,108.96875,110.21875,108.5625,109.53125,67.58326721191406,6092200,,
1998-6-2,110,110.34375,109.15625,109.625,67.64112091064453,6701100,,
1998-6-3,109.875,110.1875,107.875,107.875,66.56131744384766,6445100,,
1998-6-4,108.25,110.0625,108.0625,109.875,67.7953872680664,6566300,,
1998-6-5,110.375,112,109.875,112,69.10655975341797,8463200,,
1998-6-8,111.9375,112.46875,111.65625,111.875,69.02940368652344,4159900,,
1998-6-9,111.71875,112.421875,111.40625,112.21875,69.24154663085938,2725300,,
1998-6-10,111.625,113.0625,111.25,111.5,68.79802703857422,6186900,,
1998-6-11,111.4375,111.875,109.375,109.40625,67.50616455078125,8056600,,
1998-6-12,109.875,110.4375,108.25,110.4375,68.14242553710938,9779000,,
1998-6-15,108.8125,109.90625,107.5,107.53125,66.34923553466797,10234200,,
1998-6-16,108.40625,109.21875,107.75,109.1875,67.37117004394531,7471500,,
1998-6-17,110.15625,111.78125,109.9375,111.46875,68.77876281738281,12057700,,
1998-6-18,111.1875,111.4375,110.75,110.96875,68.47021484375,3844600,,
1998-6-19,111.0625,111.234375,109.625,110.0625,68.12718200683594,3549100,0.352,
1998-6-22,110.25,111.0625,110.0625,110.59375,68.45600891113281,5438300,,
1998-6-23,111.09375,112.0625,111,111.90625,69.26842498779297,5004600,,
1998-6-24,112.15625,113.6875,111.609375,113.40625,70.19692993164062,8291900,,
1998-6-25,113.90625,114.4375,112.8125,113.21875,70.08080291748047,5854800,,
1998-6-26,113.3125,113.84375,113.125,113.6875,70.37100982666016,4833100,,
1998-6-29,114.25,114.6875,113.796875,114.09375,70.62245178222656,5953400,,
1998-6-30,113.90625,114.1875,113.0625,113.3125,70.13886260986328,4284800,,
1998-7-1,114.0625,114.9375,113.625,114.625,70.95130920410156,3489500,,
1998-7-2,114.71875,114.875,114.25,114.84375,71.08670806884766,3503900,,
1998-7-6,114.78125,116,114.5625,116,71.80242919921875,3144400,,
1998-7-7,115.984375,116.125,115.28125,115.78125,71.6670150756836,4920700,,
1998-7-8,115.875,116.9375,115.75,116.625,72.18925476074219,6875000,,
1998-7-9,116.28125,116.71875,115.625,115.84375,71.7057113647461,6942500,,
1998-7-10,116.03125,116.9375,115.0625,116.46875,72.09252166748047,7849700,,
1998-7-13,116.5625,116.84375,116.0625,116.5,72.11190032958984,6555100,,
1998-7-14,116.9375,118.15625,116.9375,117.8125,72.92430877685547,6983600,,
1998-7-15,118.0625,118.28125,117.53125,117.59375,72.78890991210938,4977500,,
1998-7-16,117.6875,118.59375,117.0625,118.40625,73.29181671142578,6315600,,
1998-7-17,118.625,119,118.3125,118.5625,73.38856506347656,3539500,,
1998-7-20,118.75,119.234375,117.9375,118.5625,73.38856506347656,2338400,,
1998-7-21,119,119,116.28125,116.5,72.11190032958984,5518600,,
1998-7-22,116.34375,116.984375,115.53125,116.5,72.11190032958984,10417300,,
1998-7-23,116.3125,116.59375,113.90625,114.1875,70.68048858642578,15110900,,
1998-7-24,114.96875,115.09375,112.875,114.09375,70.62245178222656,11540500,,
1998-7-27,113.625,115,112.84375,114.90625,71.1253890991211,9600000,,
1998-7-28,114.4375,114.65625,111.875,112.96875,69.9261245727539,13693000,,
1998-7-29,113.71875,114.125,112.25,112.53125,69.65530395507812,7462400,,
1998-7-30,113.625,114.59375,113.40625,114.21875,70.6998291015625,6821600,,
1998-7-31,114.34375,114.5,111.3125,111.78125,69.19107818603516,7680500,,
1998-8-3,111.78125,112.421875,111.03125,111.3125,68.90092468261719,10486500,,
1998-8-4,112.21875,112.21875,107,107,66.23153686523438,15091600,,
1998-8-5,107.9375,108.875,105.59375,108.46875,67.14067077636719,21718400,,
1998-8-6,108.125,109.5,107.5625,108.9375,67.4307861328125,13084400,,
1998-8-7,109.6875,110.59375,108.46875,109.125,67.54689025878906,12083800,,
1998-8-10,108.75,109.65625,108.1875,108.5,67.16000366210938,6273000,,
